order_id,pickup_time,drop_time,actual_duration_minutes,is_late
ORD00349,2024-03-06 06:24:00,2024-03-06 06:36:21.600,12.36,0
ORD00350,2024-03-12 21:42:00,2024-03-12 21:50:00.000,8.0,0
ORD00351,2024-12-24 23:28:00,2024-12-24 23:36:52.200,8.87,0
ORD00352,2024-10-23 17:30:00,2024-10-23 17:48:06.000,18.1,1
ORD00353,2024-10-23 04:26:00,2024-10-23 04:44:13.200,18.22,1
ORD00354,2024-12-04 08:24:00,2024-12-04 08:37:15.600,13.26,0
ORD00355,2024-10-03 19:41:00,2024-10-03 19:49:00.000,8.0,0
ORD00356,2024-03-30 13:12:00,2024-03-30 13:21:44.400,9.74,0
ORD00357,2024-11-25 15:51:00,2024-11-25 15:59:07.800,8.13,0
ORD00358,2024-01-02 11:48:00,2024-01-02 11:56:01.200,8.02,0
ORD00359,2024-12-22 01:31:00,2024-12-22 01:50:04.800,19.08,1
ORD00360,2024-11-20 04:03:00,2024-11-20 04:22:10.800,19.18,1
ORD00361,2024-05-20 12:47:00,2024-05-20 12:56:38.400,9.64,0
ORD00362,2024-03-06 12:18:00,2024-03-06 12:30:58.200,12.97,0
ORD00363,2024-06-01 06:04:00,2024-06-01 06:13:09.000,9.15,0
ORD00364,2024-05-07 19:37:00,2024-05-07 19:49:57.000,12.95,0
ORD00365,2024-06-15 00:00:00,2024-06-15 00:17:55.200,17.92,0
ORD00366,2024-11-26 12:58:00,2024-11-26 13:14:14.400,16.24,0
ORD00367,2024-03-29 15:12:00,2024-03-29 15:27:25.800,15.43,0
ORD00368,2024-11-22 20:27:00,2024-11-22 20:39:25.200,12.42,0
ORD00369,2024-07-01 00:49:00,2024-07-01 01:05:47.400,16.79,0
ORD00370,2024-01-18 11:52:00,2024-01-18 12:06:56.400,14.94,0
ORD00371,2024-06-21 09:25:00,2024-06-21 09:39:12.600,14.21,0
ORD00372,2024-02-17 08:29:00,2024-02-17 08:41:39.000,12.65,0
ORD00373,2024-08-02 18:04:00,2024-08-02 18:17:57.600,13.96,0
ORD00374,2024-01-08 17:23:00,2024-01-08 17:36:51.600,13.86,0
ORD00375,2024-05-20 03:53:00,2024-05-20 04:04:22.800,11.38,0
ORD00376,2024-05-20 23:41:00,2024-05-20 23:51:40.800,10.68,0
ORD00377,2024-04-02 23:24:00,2024-04-02 23:34:00.600,10.01,0
ORD00378,2024-09-06 16:39:00,2024-09-06 16:49:12.000,10.2,0
ORD00379,2024-06-21 20:40:00,2024-06-21 20:52:26.400,12.44,0
ORD00380,2024-05-25 21:47:00,2024-05-25 21:58:56.400,11.94,0
ORD00381,2024-09-01 10:07:00,2024-09-01 10:18:08.400,11.14,0
ORD00382,2024-06-16 16:21:00,2024-06-16 16:31:55.200,10.92,0
ORD00383,2024-10-18 12:00:00,2024-10-18 12:13:52.800,13.88,0
ORD00384,2024-11-16 16:43:00,2024-11-16 17:00:07.800,17.13,0
ORD00385,2024-07-09 18:47:00,2024-07-09 18:59:58.200,12.97,0
ORD00386,2024-03-21 19:21:00,2024-03-21 19:33:46.200,12.77,0
ORD00387,2024-11-11 19:48:00,2024-11-11 19:58:12.000,10.2,0
ORD00388,2024-09-29 12:37:00,2024-09-29 12:49:19.800,12.33,0
ORD00389,2024-06-28 23:40:00,2024-06-28 23:56:34.200,16.57,0
ORD00390,2024-12-08 17:32:00,2024-12-08 17:48:06.600,16.11,0
ORD00391,2024-12-04 01:41:00,2024-12-04 01:56:54.000,15.9,0
ORD00392,2024-01-27 15:44:00,2024-01-27 15:59:48.600,15.81,0
ORD00393,2024-10-01 14:02:00,2024-10-01 14:16:18.600,14.31,0
ORD00394,2024-09-13 00:15:00,2024-09-13 00:29:12.000,14.2,0
ORD00395,2024-11-24 12:28:00,2024-11-24 12:41:43.800,13.73,0
ORD00396,2024-02-25 06:16:00,2024-02-25 06:27:45.000,11.75,0
ORD00397,2024-02-21 22:56:00,2024-02-21 23:09:15.000,13.25,0
ORD00398,2024-07-09 03:42:00,2024-07-09 03:55:39.000,13.65,0
ORD00399,2024-04-18 16:54:00,2024-04-18 17:08:54.000,14.9,0
ORD00400,2024-12-07 07:49:00,2024-12-07 08:02:18.000,13.3,0
ORD00401,2024-10-31 03:39:00,2024-10-31 03:58:19.200,19.32,1
ORD00402,2024-09-15 06:12:00,2024-09-15 06:21:22.200,9.37,0
ORD00403,2024-01-24 10:55:00,2024-01-24 11:10:15.600,15.26,0
ORD00404,2024-10-11 10:53:00,2024-10-11 11:05:52.800,12.88,0
ORD00405,2024-03-16 23:02:00,2024-03-16 23:15:00.600,13.01,0
ORD00406,2024-05-15 22:42:00,2024-05-15 22:52:33.600,10.56,0
ORD00407,2024-01-09 01:05:00,2024-01-09 01:21:03.600,16.06,0
ORD00408,2024-05-30 08:31:00,2024-05-30 08:45:57.600,14.96,0
ORD00409,2024-11-30 04:52:00,2024-11-30 05:07:30.000,15.5,0
ORD00410,2024-10-17 17:12:00,2024-10-17 17:25:30.600,13.51,0
ORD00411,2024-08-04 14:19:00,2024-08-04 14:31:01.800,12.03,0
ORD00412,2024-10-07 02:32:00,2024-10-07 02:44:48.000,12.8,0
ORD00413,2024-04-25 00:05:00,2024-04-25 00:19:18.000,14.3,0
ORD00414,2024-09-25 12:05:00,2024-09-25 12:13:00.000,8.0,0
ORD00415,2024-12-02 08:23:00,2024-12-02 08:38:37.200,15.62,0
ORD00416,2024-12-04 01:18:00,2024-12-04 01:38:16.800,20.28,1
ORD00417,2024-11-14 17:48:00,2024-11-14 18:02:26.400,14.44,0
ORD00418,2024-10-11 14:37:00,2024-10-11 14:49:09.600,12.16,0
ORD00419,2024-09-17 18:03:00,2024-09-17 18:15:31.200,12.52,0
ORD00420,2024-02-04 18:37:00,2024-02-04 18:52:07.200,15.12,0
ORD00421,2024-06-30 19:51:00,2024-06-30 20:03:13.800,12.23,0
ORD00422,2024-05-19 22:07:00,2024-05-19 22:22:36.600,15.61,0
ORD00423,2024-10-29 16:34:00,2024-10-29 16:46:28.800,12.48,0
ORD00424,2024-11-07 13:47:00,2024-11-07 14:05:08.400,18.14,1
ORD00425,2024-08-18 06:43:00,2024-08-18 07:01:03.600,18.06,1
ORD00426,2024-02-19 00:43:00,2024-02-19 00:55:00.600,12.01,0
ORD00427,2024-07-02 11:00:00,2024-07-02 11:12:45.600,12.76,0
ORD00428,2024-12-17 01:52:00,2024-12-17 02:04:55.800,12.93,0
ORD00429,2024-06-18 05:57:00,2024-06-18 06:09:58.200,12.97,0
ORD00430,2024-06-21 03:21:00,2024-06-21 03:31:09.600,10.16,0
ORD00431,2024-11-19 02:42:00,2024-11-19 02:51:44.400,9.74,0
ORD00432,2024-08-29 05:24:00,2024-08-29 05:40:45.000,16.75,0
ORD00433,2024-10-04 18:58:00,2024-10-04 19:14:16.200,16.27,0
ORD00434,2024-05-20 03:36:00,2024-05-20 03:52:13.200,16.22,0
ORD00435,2024-05-28 19:42:00,2024-05-28 19:54:47.400,12.79,0
ORD00436,2024-05-23 20:13:00,2024-05-23 20:31:40.800,18.68,1
ORD00437,2024-05-26 15:46:00,2024-05-26 15:58:55.800,12.93,0
ORD00438,2024-12-08 18:20:00,2024-12-08 18:35:35.400,15.59,0
ORD00439,2024-04-21 06:23:00,2024-04-21 06:31:49.800,8.83,0
ORD00440,2024-12-16 03:23:00,2024-12-16 03:35:18.600,12.31,0
ORD00441,2024-01-10 08:19:00,2024-01-10 08:31:31.800,12.53,0
ORD00442,2024-01-29 06:34:00,2024-01-29 06:46:48.000,12.8,0
ORD00443,2024-10-07 14:13:00,2024-10-07 14:22:01.200,9.02,0
ORD00444,2024-11-27 15:57:00,2024-11-27 16:12:06.600,15.11,0
ORD00445,2024-03-08 05:11:00,2024-03-08 05:27:05.400,16.09,0
ORD00446,2024-08-12 06:21:00,2024-08-12 06:31:46.200,10.77,0
ORD00447,2024-04-13 22:07:00,2024-04-13 22:16:33.600,9.56,0
ORD00448,2024-10-30 12:52:00,2024-10-30 13:02:41.400,10.69,0
ORD00449,2024-05-12 12:26:00,2024-05-12 12:40:29.400,14.49,0
ORD00450,2024-10-24 16:11:00,2024-10-24 16:22:12.600,11.21,0
ORD00451,2024-03-03 09:52:00,2024-03-03 10:04:36.000,12.6,0
ORD00452,2024-03-14 09:48:00,2024-03-14 09:57:46.800,9.78,0
ORD00453,2024-01-06 06:56:00,2024-01-06 07:14:56.400,18.94,1
ORD00454,2024-06-23 11:17:00,2024-06-23 11:30:13.200,13.22,0
ORD00455,2024-03-30 11:46:00,2024-03-30 12:02:27.000,16.45,0
ORD00456,2024-05-16 20:26:00,2024-05-16 20:40:28.800,14.48,0
ORD00457,2024-08-25 00:59:00,2024-08-25 01:11:52.200,12.87,0
ORD00458,2024-05-22 01:15:00,2024-05-22 01:27:43.200,12.72,0
ORD00459,2024-03-25 05:39:00,2024-03-25 05:49:49.200,10.82,0
ORD00460,2024-01-22 06:43:00,2024-01-22 06:54:39.000,11.65,0
ORD00461,2024-12-24 05:38:00,2024-12-24 05:47:58.800,9.98,0
ORD00462,2024-10-04 21:51:00,2024-10-04 22:00:39.000,9.65,0
ORD00463,2024-03-05 21:51:00,2024-03-05 22:10:15.600,19.26,1
ORD00464,2024-08-16 04:36:00,2024-08-16 04:49:50.400,13.84,0
ORD00465,2024-05-18 06:02:00,2024-05-18 06:19:24.000,17.4,0
ORD00466,2024-03-18 14:45:00,2024-03-18 14:55:37.200,10.62,0
ORD00467,2024-01-26 00:14:00,2024-01-26 00:23:15.000,9.25,0
ORD00468,2024-10-01 07:29:00,2024-10-01 07:39:04.200,10.07,0
ORD00469,2024-05-10 08:38:00,2024-05-10 08:49:43.800,11.73,0
ORD00470,2024-12-10 17:40:00,2024-12-10 17:53:06.600,13.11,0
ORD00471,2024-04-05 07:41:00,2024-04-05 07:53:33.000,12.55,0
ORD00472,2024-04-29 04:48:00,2024-04-29 04:58:40.800,10.68,0
ORD00473,2024-03-15 05:42:00,2024-03-15 05:55:15.600,13.26,0
ORD00474,2024-09-03 11:30:00,2024-09-03 11:43:31.800,13.53,0
ORD00475,2024-10-15 19:54:00,2024-10-15 20:09:06.600,15.11,0
ORD00476,2024-03-28 09:11:00,2024-03-28 09:28:24.600,17.41,0
ORD00477,2024-12-15 03:52:00,2024-12-15 04:03:54.600,11.91,0
ORD00478,2024-10-22 03:41:00,2024-10-22 03:57:39.000,16.65,0
ORD00479,2024-05-11 00:40:00,2024-05-11 00:53:12.000,13.2,0
ORD00480,2024-07-05 23:14:00,2024-07-05 23:22:25.200,8.42,0
ORD00481,2024-05-04 23:00:00,2024-05-04 23:18:21.000,18.35,1
ORD00482,2024-04-11 20:10:00,2024-04-11 20:29:49.200,19.82,1
ORD00483,2024-02-02 13:50:00,2024-02-02 14:04:51.600,14.86,0
ORD00484,2024-06-06 07:36:00,2024-06-06 07:49:16.200,13.27,0
ORD00485,2024-04-28 22:14:00,2024-04-28 22:26:11.400,12.19,0
ORD00486,2024-05-28 09:02:00,2024-05-28 09:13:36.600,11.61,0
ORD00487,2024-11-01 14:35:00,2024-11-01 14:51:37.800,16.63,0
ORD00488,2024-10-23 05:03:00,2024-10-23 05:15:57.000,12.95,0
ORD00489,2024-06-13 09:34:00,2024-06-13 09:52:01.200,18.02,1
ORD00490,2024-03-17 11:05:00,2024-03-17 11:18:06.000,13.1,0
ORD00491,2024-03-13 03:20:00,2024-03-13 03:31:45.600,11.76,0
ORD00492,2024-10-20 04:52:00,2024-10-20 05:03:12.000,11.2,0
ORD00493,2024-04-02 00:28:00,2024-04-02 00:38:46.200,10.77,0
ORD00494,2024-09-14 18:39:00,2024-09-14 18:53:32.400,14.54,0
ORD00495,2024-08-15 17:30:00,2024-08-15 17:39:07.200,9.12,0
ORD00496,2024-02-11 19:22:00,2024-02-11 19:32:32.400,10.54,0
ORD00497,2024-01-11 02:57:00,2024-01-11 03:13:58.200,16.97,0
ORD00498,2024-09-08 06:24:00,2024-09-08 06:34:08.400,10.14,0
ORD00499,2024-09-14 06:15:00,2024-09-14 06:30:35.400,15.59,0
ORD00500,2024-12-17 19:14:00,2024-12-17 19:22:00.000,8.0,0
ORD00501,2024-01-26 19:12:00,2024-01-26 19:29:21.000,17.35,0
ORD00502,2024-09-11 15:51:00,2024-09-11 16:00:11.400,9.19,0
ORD00503,2024-04-21 22:19:00,2024-04-21 22:29:22.200,10.37,0
ORD00504,2024-11-07 21:50:00,2024-11-07 22:05:02.400,15.04,0
ORD00505,2024-11-12 00:02:00,2024-11-12 00:15:48.600,13.81,0
ORD00506,2024-11-02 14:30:00,2024-11-02 14:45:40.800,15.68,0
ORD00507,2024-12-22 03:06:00,2024-12-22 03:15:10.200,9.17,0
ORD00508,2024-03-19 13:21:00,2024-03-19 13:33:08.400,12.14,0
ORD00509,2024-09-06 03:22:00,2024-09-06 03:33:09.000,11.15,0
ORD00510,2024-12-19 20:15:00,2024-12-19 20:24:40.200,9.67,0
ORD00511,2024-07-23 17:17:00,2024-07-23 17:31:47.400,14.79,0
ORD00512,2024-05-11 22:31:00,2024-05-11 22:46:49.800,15.83,0
ORD00513,2024-05-19 22:34:00,2024-05-19 22:45:59.400,11.99,0
ORD00514,2024-02-07 02:32:00,2024-02-07 02:49:34.200,17.57,0
ORD00515,2024-07-15 01:26:00,2024-07-15 01:36:38.400,10.64,0
ORD00516,2024-02-07 23:04:00,2024-02-07 23:21:30.000,17.5,0
ORD00517,2024-12-23 17:53:00,2024-12-23 18:07:41.400,14.69,0
ORD00518,2024-09-19 13:25:00,2024-09-19 13:34:19.800,9.33,0
ORD00519,2024-01-30 21:14:00,2024-01-30 21:32:56.400,18.94,1
ORD00520,2024-09-06 16:36:00,2024-09-06 16:47:40.200,11.67,0
ORD00521,2024-07-02 21:14:00,2024-07-02 21:30:37.200,16.62,0
ORD00522,2024-01-16 22:19:00,2024-01-16 22:32:26.400,13.44,0
ORD00523,2024-10-16 10:44:00,2024-10-16 10:58:07.200,14.12,0
ORD00524,2024-05-14 00:49:00,2024-05-14 01:04:42.000,15.7,0
ORD00525,2024-07-14 12:40:00,2024-07-14 12:55:32.400,15.54,0
ORD00526,2024-04-17 20:57:00,2024-04-17 21:08:58.200,11.97,0
ORD00527,2024-09-25 18:42:00,2024-09-25 18:56:35.400,14.59,0
ORD00528,2024-07-05 09:44:00,2024-07-05 09:58:22.200,14.37,0
ORD00529,2024-05-28 11:46:00,2024-05-28 11:59:38.400,13.64,0
ORD00530,2024-12-14 19:17:00,2024-12-14 19:29:23.400,12.39,0
ORD00531,2024-05-11 08:52:00,2024-05-11 09:05:37.800,13.63,0
ORD00532,2024-11-06 11:49:00,2024-11-06 12:07:54.000,18.9,1
ORD00533,2024-01-10 20:52:00,2024-01-10 21:04:06.600,12.11,0
ORD00534,2024-01-07 20:14:00,2024-01-07 20:30:37.200,16.62,0
ORD00535,2024-04-28 19:11:00,2024-04-28 19:22:08.400,11.14,0
ORD00536,2024-02-02 10:10:00,2024-02-02 10:20:21.600,10.36,0
ORD00537,2024-11-07 00:45:00,2024-11-07 01:07:49.800,22.83,1
ORD00538,2024-03-21 04:47:00,2024-03-21 05:01:37.200,14.62,0
ORD00539,2024-02-01 13:34:00,2024-02-01 13:48:42.000,14.7,0
ORD00540,2024-11-05 15:43:00,2024-11-05 15:57:47.400,14.79,0
ORD00541,2024-04-17 14:40:00,2024-04-17 14:57:13.200,17.22,0
ORD00542,2024-05-12 10:28:00,2024-05-12 10:42:13.200,14.22,0
ORD00543,2024-06-28 01:35:00,2024-06-28 01:50:27.000,15.45,0
ORD00544,2024-06-08 17:10:00,2024-06-08 17:19:49.200,9.82,0
ORD00545,2024-03-21 05:09:00,2024-03-21 05:24:57.000,15.95,0
ORD00546,2024-06-02 10:56:00,2024-06-02 11:08:17.400,12.29,0
ORD00547,2024-02-09 09:12:00,2024-02-09 09:27:01.200,15.02,0
ORD00548,2024-04-16 23:03:00,2024-04-16 23:11:00.000,8.0,0
ORD00549,2024-10-30 06:48:00,2024-10-30 07:02:53.400,14.89,0
ORD00550,2024-01-10 14:53:00,2024-01-10 15:01:00.000,8.0,0
ORD00551,2024-01-08 21:57:00,2024-01-08 22:09:10.200,12.17,0
ORD00552,2024-03-07 22:44:00,2024-03-07 22:52:00.000,8.0,0
ORD00553,2024-10-12 15:48:00,2024-10-12 16:02:54.000,14.9,0
ORD00554,2024-07-15 13:13:00,2024-07-15 13:26:12.600,13.21,0
ORD00555,2024-06-23 10:07:00,2024-06-23 10:17:41.400,10.69,0
ORD00556,2024-03-02 22:12:00,2024-03-02 22:29:18.000,17.3,0
ORD00557,2024-08-17 01:43:00,2024-08-17 01:53:18.600,10.31,0
ORD00558,2024-05-21 21:52:00,2024-05-21 22:00:00.000,8.0,0
ORD00559,2024-04-19 08:44:00,2024-04-19 08:58:32.400,14.54,0
ORD00560,2024-03-08 22:24:00,2024-03-08 22:32:00.000,8.0,0
ORD00561,2024-09-05 14:41:00,2024-09-05 14:51:24.000,10.4,0
ORD00562,2024-02-24 14:43:00,2024-02-24 14:54:27.000,11.45,0
ORD00563,2024-05-03 14:03:00,2024-05-03 14:11:43.800,8.73,0
ORD00564,2024-03-05 23:25:00,2024-03-05 23:36:31.200,11.52,0
ORD00565,2024-09-21 16:10:00,2024-09-21 16:18:46.800,8.78,0
ORD00566,2024-10-27 21:07:00,2024-10-27 21:20:29.400,13.49,0
ORD00567,2024-04-22 13:12:00,2024-04-22 13:21:18.600,9.31,0
ORD00568,2024-12-07 03:28:00,2024-12-07 03:41:05.400,13.09,0
ORD00569,2024-10-16 01:08:00,2024-10-16 01:24:29.400,16.49,0
ORD00570,2024-11-27 00:22:00,2024-11-27 00:37:21.000,15.35,0
ORD00571,2024-01-23 19:26:00,2024-01-23 19:38:45.000,12.75,0
ORD00572,2024-02-09 09:06:00,2024-02-09 09:16:01.800,10.03,0
ORD00573,2024-08-05 05:50:00,2024-08-05 06:03:28.800,13.48,0
ORD00574,2024-11-01 04:21:00,2024-11-01 04:31:54.600,10.91,0
ORD00575,2024-04-15 07:24:00,2024-04-15 07:37:36.000,13.6,0
ORD00576,2024-08-18 09:39:00,2024-08-18 09:47:00.000,8.0,0
ORD00577,2024-01-27 13:40:00,2024-01-27 13:55:25.200,15.42,0
ORD00578,2024-05-19 04:46:00,2024-05-19 04:59:06.000,13.1,0
ORD00579,2024-11-28 01:10:00,2024-11-28 01:29:37.800,19.63,1
ORD00580,2024-05-08 00:36:00,2024-05-08 00:52:55.200,16.92,0
ORD00581,2024-11-14 13:47:00,2024-11-14 14:01:42.000,14.7,0
ORD00582,2024-01-12 23:06:00,2024-01-12 23:18:37.800,12.63,0
ORD00583,2024-11-19 09:18:00,2024-11-19 09:28:48.600,10.81,0
ORD00584,2024-06-11 07:07:00,2024-06-11 07:22:49.800,15.83,0
ORD00585,2024-09-29 19:24:00,2024-09-29 19:36:18.600,12.31,0
ORD00586,2024-10-28 20:56:00,2024-10-28 21:12:30.600,16.51,0
ORD00587,2024-08-19 04:14:00,2024-08-19 04:28:12.000,14.2,0
ORD00588,2024-10-11 06:58:00,2024-10-11 07:12:13.200,14.22,0
ORD00589,2024-10-12 10:56:00,2024-10-12 11:10:46.800,14.78,0
ORD00590,2024-01-09 09:40:00,2024-01-09 09:50:14.400,10.24,0
ORD00591,2024-10-05 11:02:00,2024-10-05 11:11:55.800,9.93,0
ORD00592,2024-06-27 14:09:00,2024-06-27 14:18:49.800,9.83,0
ORD00593,2024-01-17 20:26:00,2024-01-17 20:42:08.400,16.14,0
ORD00594,2024-04-13 06:47:00,2024-04-13 06:57:09.600,10.16,0
ORD00595,2024-03-14 07:23:00,2024-03-14 07:33:32.400,10.54,0
ORD00596,2024-04-27 07:31:00,2024-04-27 07:45:36.600,14.61,0
ORD00597,2024-01-23 21:40:00,2024-01-23 21:52:14.400,12.24,0
ORD00598,2024-07-04 07:45:00,2024-07-04 07:56:51.600,11.86,0
ORD00599,2024-04-10 21:37:00,2024-04-10 21:48:36.000,11.6,0
ORD00600,2024-08-02 07:39:00,2024-08-02 07:47:00.000,8.0,0
ORD00601,2024-08-14 21:22:00,2024-08-14 21:32:06.000,10.1,0
ORD00602,2024-10-05 22:14:00,2024-10-05 22:30:32.400,16.54,0
ORD00603,2024-09-13 12:06:00,2024-09-13 12:17:22.800,11.38,0
ORD00604,2024-05-15 09:07:00,2024-05-15 09:15:00.000,8.0,0
ORD00605,2024-08-16 23:29:00,2024-08-16 23:38:58.800,9.98,0
ORD00606,2024-08-22 03:43:00,2024-08-22 03:57:04.800,14.08,0
ORD00607,2024-06-07 08:28:00,2024-06-07 08:42:01.200,14.02,0
ORD00608,2024-08-21 02:33:00,2024-08-21 02:45:07.200,12.12,0
ORD00609,2024-11-02 17:41:00,2024-11-02 17:51:55.800,10.93,0
ORD00610,2024-01-04 09:14:00,2024-01-04 09:22:47.400,8.79,0
ORD00611,2024-01-12 20:24:00,2024-01-12 20:38:06.000,14.1,0
ORD00612,2024-09-08 19:45:00,2024-09-08 20:00:30.600,15.51,0
ORD00613,2024-03-15 19:36:00,2024-03-15 19:52:52.200,16.87,0
ORD00614,2024-11-13 06:08:00,2024-11-13 06:17:40.200,9.67,0
ORD00615,2024-02-08 05:22:00,2024-02-08 05:39:06.000,17.1,0
ORD00616,2024-08-27 19:28:00,2024-08-27 19:40:49.800,12.83,0
ORD00617,2024-04-17 18:32:00,2024-04-17 18:45:04.800,13.08,0
ORD00618,2024-12-17 11:56:00,2024-12-17 12:11:40.800,15.68,0
ORD00619,2024-05-29 22:14:00,2024-05-29 22:25:22.800,11.38,0
ORD00620,2024-05-31 22:39:00,2024-05-31 22:47:00.000,8.0,0
ORD00621,2024-11-25 10:51:00,2024-11-25 11:06:06.600,15.11,0
ORD00622,2024-04-29 13:34:00,2024-04-29 13:48:03.000,14.05,0
ORD00623,2024-03-21 05:54:00,2024-03-21 06:05:55.200,11.92,0
ORD00624,2024-03-02 05:12:00,2024-03-02 05:26:52.200,14.87,0
ORD00625,2024-02-08 17:01:00,2024-02-08 17:16:28.800,15.48,0
ORD00626,2024-05-17 22:54:00,2024-05-17 23:02:27.600,8.46,0
ORD00627,2024-03-24 21:05:00,2024-03-24 21:18:04.200,13.07,0
ORD00628,2024-03-14 18:27:00,2024-03-14 18:35:00.000,8.0,0
ORD00629,2024-01-03 06:19:00,2024-01-03 06:31:37.800,12.63,0
ORD00630,2024-08-29 20:52:00,2024-08-29 21:03:52.800,11.88,0
ORD00631,2024-01-16 04:00:00,2024-01-16 04:14:28.800,14.48,0
ORD00632,2024-12-11 00:48:00,2024-12-11 00:57:46.800,9.78,0
ORD00633,2024-05-01 19:53:00,2024-05-01 20:04:44.400,11.74,0
ORD00634,2024-09-12 10:22:00,2024-09-12 10:30:00.000,8.0,0
ORD00635,2024-12-18 16:44:00,2024-12-18 16:58:40.200,14.67,0
ORD00636,2024-11-09 15:25:00,2024-11-09 15:37:43.800,12.73,0
ORD00637,2024-07-18 11:12:00,2024-07-18 11:25:15.600,13.26,0
ORD00638,2024-09-06 23:11:00,2024-09-06 23:19:31.200,8.52,0
ORD00639,2024-04-19 09:27:00,2024-04-19 09:41:11.400,14.19,0
ORD00640,2024-03-30 21:13:00,2024-03-30 21:30:57.600,17.96,0
ORD00641,2024-07-25 06:27:00,2024-07-25 06:39:27.000,12.45,0
ORD00642,2024-02-28 18:40:00,2024-02-28 18:54:57.000,14.95,0
ORD00643,2024-10-08 06:04:00,2024-10-08 06:14:23.400,10.39,0
ORD00644,2024-05-06 04:42:00,2024-05-06 04:54:46.200,12.77,0
ORD00645,2024-05-25 06:57:00,2024-05-25 07:05:24.600,8.41,0
ORD00646,2024-05-13 12:41:00,2024-05-13 12:56:21.600,15.36,0
ORD00647,2024-08-16 02:39:00,2024-08-16 02:52:28.800,13.48,0
ORD00648,2024-11-02 12:07:00,2024-11-02 12:16:20.400,9.34,0
ORD00649,2024-10-12 22:15:00,2024-10-12 22:25:35.400,10.59,0
ORD00650,2024-02-09 13:48:00,2024-02-09 14:01:10.800,13.18,0
ORD00651,2024-08-29 06:03:00,2024-08-29 06:18:46.200,15.77,0
ORD00652,2024-04-22 16:55:00,2024-04-22 17:12:26.400,17.44,0
ORD00653,2024-02-18 21:25:00,2024-02-18 21:37:36.000,12.6,0
ORD00654,2024-03-29 16:50:00,2024-03-29 16:58:54.600,8.91,0
ORD00655,2024-04-16 11:52:00,2024-04-16 12:05:43.200,13.72,0
ORD00656,2024-12-12 17:30:00,2024-12-12 17:48:21.000,18.35,1
ORD00657,2024-03-19 03:51:00,2024-03-19 03:59:07.800,8.13,0
ORD00658,2024-01-25 19:41:00,2024-01-25 19:51:08.400,10.14,0
ORD00659,2024-11-29 18:16:00,2024-11-29 18:30:49.800,14.83,0
ORD00660,2024-10-11 10:41:00,2024-10-11 10:54:27.600,13.46,0
ORD00661,2024-04-11 23:23:00,2024-04-11 23:34:21.600,11.36,0
ORD00662,2024-04-04 05:50:00,2024-04-04 06:03:39.600,13.66,0
ORD00663,2024-12-12 21:57:00,2024-12-12 22:12:55.800,15.93,0
ORD00664,2024-02-16 20:58:00,2024-02-16 21:10:42.000,12.7,0
ORD00665,2024-01-22 10:52:00,2024-01-22 11:04:26.400,12.44,0
ORD00666,2024-05-25 10:38:00,2024-05-25 10:52:46.200,14.77,0
ORD00667,2024-01-18 15:42:00,2024-01-18 15:54:11.400,12.19,0
ORD00668,2024-10-24 02:49:00,2024-10-24 03:05:25.800,16.43,0
ORD00669,2024-05-18 10:54:00,2024-05-18 11:13:04.800,19.08,1
ORD00670,2024-09-30 21:10:00,2024-09-30 21:20:19.200,10.32,0
ORD00671,2024-03-26 20:57:00,2024-03-26 21:06:15.000,9.25,0
ORD00672,2024-06-12 03:05:00,2024-06-12 03:19:07.200,14.12,0
ORD00673,2024-12-30 02:59:00,2024-12-30 03:08:08.400,9.14,0
ORD00674,2024-05-26 00:13:00,2024-05-26 00:22:05.400,9.09,0
ORD00675,2024-12-25 09:32:00,2024-12-25 09:40:00.000,8.0,0
ORD00676,2024-04-04 06:35:00,2024-04-04 06:46:51.000,11.85,0
ORD00677,2024-09-12 01:13:00,2024-09-12 01:25:54.000,12.9,0
ORD00678,2024-10-03 06:19:00,2024-10-03 06:30:27.000,11.45,0
ORD00679,2024-03-25 03:59:00,2024-03-25 04:16:10.200,17.17,0
ORD00680,2024-10-27 18:52:00,2024-10-27 19:08:57.000,16.95,0
ORD00681,2024-02-11 06:08:00,2024-02-11 06:26:47.400,18.79,1
ORD00682,2024-06-26 20:30:00,2024-06-26 20:43:08.400,13.14,0
ORD00683,2024-09-16 22:19:00,2024-09-16 22:35:33.000,16.55,0
ORD00684,2024-03-17 00:10:00,2024-03-17 00:23:55.800,13.93,0
ORD00685,2024-06-02 11:29:00,2024-06-02 11:42:37.800,13.63,0
ORD00686,2024-03-24 04:29:00,2024-03-24 04:40:36.000,11.6,0
ORD00687,2024-08-06 18:07:00,2024-08-06 18:15:00.000,8.0,0
ORD00688,2024-06-12 10:33:00,2024-06-12 10:47:54.600,14.91,0
ORD00689,2024-09-10 06:21:00,2024-09-10 06:37:27.600,16.46,0
ORD00690,2024-11-07 07:59:00,2024-11-07 08:07:25.200,8.42,0
ORD00691,2024-10-04 15:34:00,2024-10-04 15:46:58.200,12.97,0
ORD00692,2024-08-03 09:56:00,2024-08-03 10:11:58.200,15.97,0
ORD00693,2024-08-11 11:24:00,2024-08-11 11:35:55.200,11.92,0
ORD00694,2024-09-18 05:11:00,2024-09-18 05:27:34.800,16.58,0
ORD00695,2024-08-16 16:02:00,2024-08-16 16:14:34.800,12.58,0
ORD00696,2024-05-07 01:33:00,2024-05-07 01:44:25.200,11.42,0
ORD00697,2024-11-16 14:59:00,2024-11-16 15:15:45.000,16.75,0
