customer_id,location,loyalty_score,signup_date
CUST3248,East,79,2022-11-29
CUST3249,East,49,2022-06-30
CUST3250,Central,33,2020-01-20
CUST3251,Central,25,2020-01-17
CUST3252,North,21,2021-12-04
CUST3253,North,17,2020-09-03
CUST3254,North,23,2022-05-14
CUST3255,Central,57,2020-09-27
CUST3256,Central,81,2022-09-05
CUST3257,Central,58,2020-05-25
CUST3258,East,14,2021-04-13
CUST3259,Central,93,2022-02-23
CUST3260,East,20,2020-07-01
CUST3261,North,30,2020-07-28
CUST3262,North,19,2020-07-30
CUST3263,North,53,2021-10-03
CUST3264,South,56,2022-01-22
CUST3265,South,77,2021-09-04
CUST3266,West,82,2020-10-07
CUST3267,West,23,2022-02-22
CUST3268,West,62,2020-09-29
CUST3269,South,33,2020-10-19
CUST3270,South,18,2020-05-20
CUST3271,West,73,2022-12-22
CUST3272,West,33,2023-02-27
CUST3273,Central,32,2020-01-18
CUST3274,West,61,2023-06-03
CUST3275,Central,54,2020-12-02
CUST3276,East,17,2022-06-20
CUST3277,South,19,2021-12-20
CUST3278,West,91,2021-03-12
CUST3279,South,70,2023-07-10
CUST3280,South,99,2020-11-06
CUST3281,South,34,2022-04-23
CUST3282,East,84,2023-06-15
CUST3283,North,25,2022-06-25
CUST3284,West,68,2021-03-20
CUST3285,North,74,2020-06-26
CUST3286,North,74,2020-07-24
CUST3287,North,88,2020-10-13
CUST3288,South,85,2020-09-09
CUST3289,Central,11,2023-04-22
CUST3290,South,91,2022-02-25
CUST3291,South,16,2021-12-20
CUST3292,North,90,2022-05-29
CUST3293,South,61,2021-10-06
CUST3294,North,94,2020-10-13
CUST3295,Central,80,2021-05-22
CUST3296,West,7,2021-07-21
CUST3297,North,16,2020-06-21
CUST3298,Central,99,2021-05-23
CUST3299,West,16,2023-02-07
CUST3300,East,40,2023-05-15
CUST3301,North,12,2023-05-13
CUST3302,North,35,2023-05-29
CUST3303,East,21,2021-08-06
CUST3304,East,50,2020-02-24
CUST3305,North,43,2021-09-09
CUST3306,East,100,2021-02-24
CUST3307,South,17,2022-11-26
CUST3308,West,32,2023-05-27
CUST3309,West,41,2022-11-09
CUST3310,West,6,2021-01-21
CUST3311,South,88,2022-03-13
CUST3312,East,27,2021-08-28
CUST3313,Central,20,2020-04-21
CUST3314,East,25,2021-05-05
CUST3315,North,66,2022-10-10
CUST3316,West,9,2022-03-01
CUST3317,East,92,2020-08-18
CUST3318,Central,53,2021-05-08
CUST3319,North,61,2022-10-20
CUST3320,South,38,2023-05-01
CUST3321,South,3,2020-05-25
CUST3322,Central,84,2022-12-17
CUST3323,North,70,2020-01-25
CUST3324,West,97,2022-01-09
CUST3325,East,55,2021-10-10
CUST3326,North,1,2020-09-27
CUST3327,South,70,2022-03-03
CUST3328,Central,45,2023-03-10
CUST3329,Central,98,2022-05-11
CUST3330,East,47,2022-01-18
CUST3331,Central,79,2023-01-23
CUST3332,Central,26,2020-12-19
CUST3333,North,14,2022-08-22
CUST3334,West,54,2020-05-29
CUST3335,East,71,2020-02-04
CUST3336,North,46,2023-04-17
CUST3337,West,31,2020-05-18
CUST3338,North,88,2020-01-29
CUST3339,North,59,2021-06-20
CUST3340,Central,95,2021-03-17
CUST3341,West,29,2020-03-22
CUST3342,East,96,2020-05-03
CUST3343,East,17,2022-03-26
CUST3344,West,14,2022-11-03
CUST3345,Central,36,2021-08-09
CUST3346,South,58,2023-07-11
CUST3347,North,24,2022-10-23
CUST3348,Central,63,2022-04-30
CUST3349,West,91,2022-05-17
CUST3350,North,25,2022-04-03
CUST3351,East,59,2020-06-17
CUST3352,South,32,2023-01-03
CUST3353,East,82,2023-01-06
CUST3354,West,18,2023-06-15
CUST3355,North,37,2020-11-08
CUST3356,West,26,2021-07-22
CUST3357,North,9,2020-06-20
CUST3358,Central,99,2021-09-26
CUST3359,South,64,2020-06-10
CUST3360,Central,72,2022-11-13
CUST3361,Central,20,2021-02-20
CUST3362,West,54,2020-11-14
CUST3363,South,86,2023-01-03
CUST3364,North,83,2021-10-31
CUST3365,North,30,2022-03-11
CUST3366,East,53,2023-04-16
CUST3367,North,92,2023-07-23
CUST3368,West,99,2020-05-15
CUST3369,Central,63,2021-09-27
CUST3370,Central,11,2022-06-14
CUST3371,Central,31,2021-05-03
CUST3372,South,49,2020-04-28
CUST3373,North,100,2021-05-15
CUST3374,West,94,2020-06-25
CUST3375,South,87,2022-06-08
CUST3376,East,19,2020-08-25
CUST3377,West,12,2022-07-17
CUST3378,West,15,2023-06-07
CUST3379,West,31,2023-05-31
CUST3380,Central,43,2020-04-22
CUST3381,West,37,2021-09-25
CUST3382,North,79,2020-12-25
CUST3383,West,29,2020-09-01
CUST3384,Central,26,2020-01-26
CUST3385,West,2,2020-10-08
CUST3386,East,84,2020-01-24
CUST3387,East,15,2020-12-01
CUST3388,Central,4,2022-10-13
CUST3389,North,86,2021-12-11
CUST3390,North,50,2022-12-07
CUST3391,South,38,2022-11-25
CUST3392,Central,23,2021-06-14
CUST3393,West,59,2020-12-07
CUST3394,Central,90,2022-01-31
CUST3395,South,75,2020-09-16
CUST3396,Central,28,2021-07-04
CUST3397,Central,66,2020-08-29
CUST3398,South,8,2020-03-01
CUST3399,North,29,2021-11-17
CUST3400,West,11,2022-05-29
CUST3401,South,18,2021-07-11
CUST3402,East,55,2022-12-08
CUST3403,North,50,2020-05-10
CUST3404,East,14,2021-06-22
CUST3405,North,74,2023-03-26
CUST3406,West,99,2023-07-09
CUST3407,West,9,2020-06-06
CUST3408,Central,99,2022-10-13
CUST3409,East,11,2022-07-21
CUST3410,North,63,2022-11-12
CUST3411,West,76,2022-01-07
CUST3412,South,67,2020-04-23
CUST3413,West,53,2022-10-20
CUST3414,South,39,2023-03-06
CUST3415,North,78,2020-12-07
CUST3416,West,56,2022-01-23
CUST3417,West,28,2020-11-18
CUST3418,North,75,2021-06-06
CUST3419,West,39,2020-07-29
CUST3420,South,25,2023-03-21
CUST3421,West,21,2020-08-24
CUST3422,East,10,2021-04-12
CUST3423,Central,43,2022-11-08
CUST3424,South,15,2020-01-06
CUST3425,East,83,2020-03-31
CUST3426,North,48,2020-01-26
CUST3427,South,86,2021-05-15
CUST3428,Central,21,2020-04-04
CUST3429,Central,60,2022-08-24
CUST3430,North,96,2022-01-15
CUST3431,North,50,2022-02-23
CUST3432,South,23,2020-11-03
CUST3433,West,13,2021-01-01
CUST3434,North,69,2020-03-13
CUST3435,West,4,2023-02-06
CUST3436,East,92,2022-05-08
CUST3437,Central,78,2021-04-04
CUST3438,West,72,2021-10-21
CUST3439,Central,9,2021-05-23
CUST3440,West,35,2022-05-02
CUST3441,East,21,2021-10-17
CUST3442,North,58,2021-07-09
CUST3443,East,18,2020-06-08
CUST3444,North,97,2023-03-16
CUST3445,North,72,2022-02-02
CUST3446,Central,81,2020-09-01
CUST3447,East,43,2022-10-25
CUST3448,West,95,2020-04-17
CUST3449,East,98,2021-01-02
CUST3450,Central,6,2021-04-02
CUST3451,North,86,2022-11-22
CUST3452,Central,78,2020-04-04
CUST3453,South,67,2022-04-01
CUST3454,South,12,2020-05-21
CUST3455,West,100,2022-08-10
CUST3456,Central,12,2021-08-01
CUST3457,West,66,2021-09-28
CUST3458,West,2,2021-11-01
CUST3459,South,15,2020-06-25
CUST3460,West,23,2023-02-06
CUST3461,South,29,2022-07-24
CUST3462,North,81,2020-01-17
CUST3463,Central,96,2022-01-25
CUST3464,West,7,2021-02-14
CUST3465,South,94,2021-08-20
CUST3466,East,28,2023-02-28
CUST3467,West,14,2021-09-14
CUST3468,North,44,2023-06-29
CUST3469,North,30,2021-05-11
CUST3470,East,81,2022-08-08
CUST3471,South,32,2022-01-24
CUST3472,West,70,2023-04-26
CUST3473,South,88,2022-10-07
CUST3474,North,6,2021-02-04
CUST3475,South,27,2023-01-24
CUST3476,North,82,2021-05-17
CUST3477,South,88,2020-11-04
CUST3478,East,24,2020-01-14
CUST3479,Central,34,2022-04-19
CUST3480,East,40,2020-02-18
CUST3481,East,47,2021-04-22
CUST3482,Central,79,2023-01-14
CUST3483,Central,75,2021-12-10
CUST3484,West,86,2020-01-20
CUST3485,West,24,2021-11-17
CUST3486,East,65,2020-01-03
CUST3487,East,18,2022-02-09
CUST3488,North,44,2021-09-21
CUST3489,North,76,2020-07-31
CUST3490,West,57,2021-02-24
CUST3491,West,28,2022-12-21
CUST3492,North,71,2021-05-02
CUST3493,North,23,2022-05-09
CUST3494,South,85,2022-10-04
CUST3495,South,34,2020-05-02
CUST3496,North,11,2020-10-18
CUST3497,South,86,2021-07-27
CUST3498,Central,35,2020-07-09
CUST3499,West,93,2020-03-30
CUST3500,West,42,2021-04-19
CUST3501,North,28,2022-11-30
CUST3502,East,82,2022-04-25
CUST3503,North,78,2022-02-01
CUST3504,South,82,2022-07-27
CUST3505,East,92,2020-06-22
CUST3506,South,24,2023-04-04
CUST3507,Central,8,2020-07-14
CUST3508,South,53,2022-11-01
CUST3509,Central,72,2020-09-30
CUST3510,Central,4,2022-03-18
CUST3511,South,91,2020-06-02
CUST3512,South,100,2023-04-27
CUST3513,Central,5,2023-03-08
CUST3514,East,97,2020-05-07
CUST3515,Central,49,2022-06-09
CUST3516,West,98,2020-09-24
CUST3517,Central,30,2021-04-29
CUST3518,East,72,2021-08-20
CUST3519,West,63,2021-06-18
CUST3520,North,47,2021-10-07
CUST3521,North,26,2022-03-15
CUST3522,East,57,2021-10-30
CUST3523,Central,37,2021-10-13
CUST3524,South,98,2022-07-16
CUST3525,East,7,2021-07-10
CUST3526,West,40,2021-04-23
CUST3527,West,92,2020-06-01
CUST3528,North,39,2021-02-19
CUST3529,West,62,2020-10-05
CUST3530,East,92,2023-04-12
CUST3531,West,78,2020-08-11
CUST3532,East,53,2020-11-14
CUST3533,South,4,2020-08-04
CUST3534,North,82,2020-12-02
CUST3535,West,25,2022-07-09
CUST3536,East,7,2022-08-12
CUST3537,Central,28,2021-10-05
CUST3538,North,69,2022-04-12
CUST3539,South,67,2020-09-04
CUST3540,East,95,2023-01-02
CUST3541,South,20,2022-01-03
CUST3542,South,83,2021-03-01
CUST3543,West,11,2022-07-14
CUST3544,West,67,2021-09-23
CUST3545,East,87,2022-08-06
CUST3546,Central,7,2021-06-26
CUST3547,East,23,2020-09-02
CUST3548,Central,61,2020-07-04
CUST3549,South,71,2020-11-18
CUST3550,North,34,2021-09-15
CUST3551,East,19,2023-05-20
CUST3552,East,58,2020-03-23
CUST3553,Central,9,2021-03-16
CUST3554,South,48,2021-11-02
CUST3555,South,82,2020-10-30
CUST3556,Central,41,2020-07-05
CUST3557,South,48,2021-05-23
CUST3558,West,45,2021-12-29
CUST3559,North,25,2022-03-22
CUST3560,East,78,2022-11-17
CUST3561,North,25,2020-04-10
CUST3562,East,19,2021-09-04
CUST3563,West,39,2021-06-16
CUST3564,South,79,2020-12-22
CUST3565,Central,80,2020-03-04
CUST3566,West,27,2022-04-08
CUST3567,North,74,2022-07-15
CUST3568,Central,63,2023-02-12
CUST3569,South,68,2023-01-31
CUST3570,West,19,2021-05-26
CUST3571,Central,28,2020-07-12
CUST3572,West,85,2022-08-04
CUST3573,West,78,2020-07-27
CUST3574,South,33,2020-10-13
CUST3575,East,10,2020-09-05
CUST3576,Central,83,2020-01-25
CUST3577,South,30,2020-05-06
CUST3578,West,22,2021-03-31
CUST3579,South,3,2020-09-24
CUST3580,East,82,2021-02-09
CUST3581,Central,75,2022-03-31
CUST3582,East,48,2022-02-01
CUST3583,North,2,2023-07-14
CUST3584,Central,76,2020-06-21
CUST3585,East,54,2023-04-07
CUST3586,West,6,2023-04-15
CUST3587,Central,40,2021-06-14
CUST3588,Central,93,2020-06-02
CUST3589,South,94,2020-02-14
CUST3590,West,2,2020-05-12
CUST3591,North,73,2021-02-08
CUST3592,East,2,2022-06-27
CUST3593,South,93,2020-09-20
CUST3594,East,97,2020-07-07
CUST3595,North,74,2021-11-10
CUST3596,North,98,2020-09-07
CUST3597,Central,55,2020-03-28
CUST3598,North,72,2022-08-02
CUST3599,East,60,2020-04-13
CUST3600,West,97,2020-12-10
CUST3601,West,6,2023-03-21
CUST3602,Central,19,2022-06-06
CUST3603,East,96,2022-03-19
CUST3604,East,27,2022-10-13
CUST3605,North,1,2020-03-01
CUST3606,East,33,2022-02-22
CUST3607,South,40,2022-05-23
CUST3608,North,32,2020-12-19
CUST3609,South,69,2021-12-25
CUST3610,Central,17,2021-03-15
CUST3611,West,8,2021-01-18
CUST3612,Central,57,2021-07-17
CUST3613,West,42,2021-07-27
CUST3614,Central,98,2022-07-02
CUST3615,East,9,2020-10-31
CUST3616,South,87,2020-03-11
CUST3617,West,35,2023-06-11
CUST3618,North,71,2023-06-22
CUST3619,South,79,2023-06-17
CUST3620,North,53,2021-05-18
CUST3621,South,54,2021-08-27
CUST3622,South,84,2022-10-18
CUST3623,Central,25,2022-04-23
CUST3624,West,67,2023-02-01
CUST3625,West,62,2022-09-08
CUST3626,South,55,2020-05-04
CUST3627,East,46,2020-06-28
CUST3628,East,24,2021-07-26
CUST3629,North,98,2022-02-23
CUST3630,North,46,2020-10-08
CUST3631,Central,22,2022-05-08
CUST3632,South,11,2021-02-12
CUST3633,North,48,2022-12-12
CUST3634,North,8,2021-05-25
CUST3635,South,39,2023-07-15
CUST3636,Central,35,2023-01-18
CUST3637,North,49,2020-02-09
CUST3638,Central,46,2022-02-22
CUST3639,West,38,2022-01-05
CUST3640,Central,8,2022-09-09
CUST3641,East,54,2023-01-20
CUST3642,East,37,2022-09-19
CUST3643,Central,91,2021-12-05
CUST3644,East,92,2023-03-04
CUST3645,West,40,2022-10-25
CUST3646,South,34,2021-10-20
CUST3647,East,96,2022-03-06
CUST3648,East,79,2021-07-07
CUST3649,Central,17,2021-01-03
CUST3650,West,33,2020-02-23
CUST3651,South,47,2021-10-15
CUST3652,Central,52,2023-05-07
CUST3653,Central,80,2021-03-24
CUST3654,West,93,2020-03-01
CUST3655,South,9,2021-07-29
CUST3656,West,33,2020-04-29
CUST3657,South,60,2022-08-24
CUST3658,West,93,2022-12-20
CUST3659,Central,77,2022-01-02
CUST3660,Central,21,2023-04-11
CUST3661,North,58,2021-04-21
CUST3662,East,85,2020-11-22
CUST3663,West,69,2020-07-24
CUST3664,North,10,2021-05-22
CUST3665,East,6,2021-05-08
CUST3666,West,13,2021-06-29
CUST3667,South,65,2022-12-28
CUST3668,East,20,2020-04-24
CUST3669,Central,57,2021-03-25
CUST3670,North,46,2023-03-25
CUST3671,East,8,2022-03-06
CUST3672,East,10,2021-12-27
CUST3673,Central,73,2020-12-21
CUST3674,West,67,2020-12-26
CUST3675,South,11,2021-04-29
CUST3676,Central,12,2023-04-28
CUST3677,South,10,2021-10-13
CUST3678,West,25,2022-01-04
CUST3679,East,49,2023-04-26
CUST3680,South,49,2020-02-27
CUST3681,North,89,2021-12-21
CUST3682,North,11,2023-03-08
CUST3683,Central,62,2023-02-28
CUST3684,West,36,2020-10-18
CUST3685,Central,39,2023-02-27
CUST3686,Central,53,2021-01-20
CUST3687,Central,90,2022-10-05
CUST3688,North,78,2023-01-15
CUST3689,North,56,2021-09-24
CUST3690,Central,1,2020-12-25
CUST3691,North,56,2022-10-01
CUST3692,West,4,2020-03-18
CUST3693,Central,30,2020-07-03
CUST3694,North,12,2020-04-25
CUST3695,South,35,2021-04-21
CUST3696,Central,77,2023-05-17
CUST3697,Central,52,2021-03-24
CUST3698,West,31,2020-02-10
CUST3699,East,87,2022-12-14
CUST3700,East,68,2022-09-05
CUST3701,West,52,2020-01-02
CUST3702,West,80,2021-11-10
CUST3703,West,7,2023-06-11
CUST3704,East,22,2021-02-16
CUST3705,West,93,2020-09-24
CUST3706,North,75,2021-11-28
CUST3707,Central,56,2020-12-29
CUST3708,Central,97,2021-10-24
CUST3709,South,58,2020-05-01
CUST3710,South,93,2020-02-14
CUST3711,Central,64,2020-10-29
CUST3712,North,12,2023-04-16
CUST3713,East,7,2020-10-17
CUST3714,East,55,2020-08-15
CUST3715,North,62,2022-12-13
CUST3716,East,90,2022-01-17
CUST3717,West,73,2020-05-28
CUST3718,Central,98,2022-02-04
CUST3719,Central,77,2022-03-21
CUST3720,North,55,2023-04-15
CUST3721,East,36,2020-07-25
CUST3722,South,89,2021-11-20
CUST3723,South,24,2021-09-10
CUST3724,East,44,2021-10-22
CUST3725,South,17,2020-10-06
CUST3726,North,2,2020-11-18
CUST3727,North,13,2022-06-13
CUST3728,East,31,2022-09-24
CUST3729,South,93,2021-10-11
CUST3730,North,28,2020-12-22
CUST3731,North,60,2023-02-24
CUST3732,West,27,2023-06-10
CUST3733,West,15,2021-12-31
CUST3734,North,95,2021-04-02
CUST3735,East,79,2023-04-21
CUST3736,Central,33,2020-12-25
CUST3737,Central,20,2022-02-13
CUST3738,North,42,2021-09-20
CUST3739,North,12,2021-08-26
CUST3740,North,73,2020-09-17
CUST3741,East,23,2020-12-29
CUST3742,West,72,2020-01-04
CUST3743,North,96,2023-03-19
CUST3744,North,14,2022-03-12
CUST3745,South,91,2023-03-08
CUST3746,East,25,2020-03-07
CUST3747,North,77,2021-01-07
CUST3748,South,85,2023-05-18
CUST3749,Central,31,2021-10-13
CUST3750,North,54,2023-06-06
CUST3751,North,5,2021-03-28
CUST3752,South,13,2023-03-04
CUST3753,East,28,2020-08-01
CUST3754,North,43,2022-10-13
CUST3755,Central,89,2020-10-15
CUST3756,North,99,2021-11-09
CUST3757,Central,47,2020-06-08
CUST3758,West,71,2021-05-02
CUST3759,West,38,2021-12-11
CUST3760,Central,96,2021-10-16
CUST3761,East,67,2020-12-09
CUST3762,North,62,2020-06-30
CUST3763,North,39,2021-11-18
CUST3764,West,37,2022-07-03
CUST3765,Central,86,2020-01-24
CUST3766,North,8,2021-06-27
CUST3767,North,81,2021-03-05
CUST3768,East,52,2021-05-26
CUST3769,South,91,2020-05-18
CUST3770,West,33,2021-12-18
CUST3771,West,81,2021-06-09
CUST3772,South,42,2020-08-09
CUST3773,North,76,2020-01-03
CUST3774,East,27,2020-04-08
CUST3775,East,8,2022-03-01
CUST3776,West,23,2022-06-16
CUST3777,East,64,2022-05-09
CUST3778,South,93,2020-12-06
CUST3779,North,20,2022-04-27
CUST3780,South,16,2022-10-06
CUST3781,Central,17,2022-02-14
CUST3782,West,80,2021-12-20
CUST3783,East,19,2023-01-23
CUST3784,Central,8,2022-02-07
CUST3785,East,38,2020-07-26
CUST3786,North,38,2022-09-08
CUST3787,North,53,2023-03-29
CUST3788,North,93,2021-04-06
CUST3789,East,100,2020-11-29
CUST3790,Central,90,2022-07-13
CUST3791,North,31,2020-05-30
CUST3792,Central,44,2020-03-09
CUST3793,East,60,2021-08-26
CUST3794,Central,76,2020-02-11
CUST3795,East,17,2021-10-14
CUST3796,East,79,2021-06-18
CUST3797,West,73,2020-08-02
CUST3798,East,39,2020-05-31
CUST3799,East,42,2021-12-01
CUST3800,South,48,2020-12-14
CUST3801,North,12,2022-02-07
CUST3802,West,96,2020-11-25
CUST3803,West,89,2020-06-02
CUST3804,West,18,2023-01-25
CUST3805,South,79,2020-07-09
CUST3806,East,96,2021-11-23
CUST3807,North,6,2023-05-01
CUST3808,Central,43,2023-06-10
CUST3809,East,35,2022-09-15
CUST3810,South,98,2020-03-04
CUST3811,East,54,2022-06-02
CUST3812,East,62,2020-12-03
CUST3813,South,69,2023-05-28
CUST3814,West,82,2022-06-08
CUST3815,West,16,2020-11-17
CUST3816,North,8,2020-04-19
CUST3817,North,89,2020-07-26
CUST3818,West,96,2021-11-09
CUST3819,Central,90,2021-02-24
CUST3820,East,86,2021-01-24
CUST3821,Central,31,2022-04-18
CUST3822,East,10,2023-02-08
CUST3823,West,56,2023-01-11
CUST3824,North,76,2021-06-27
CUST3825,North,92,2021-07-30
CUST3826,Central,70,2021-09-01
CUST3827,North,20,2021-05-01
CUST3828,West,5,2020-07-15
CUST3829,Central,23,2020-04-11
CUST3830,East,9,2022-03-15
CUST3831,North,58,2023-03-16
CUST3832,South,59,2023-01-30
CUST3833,North,93,2022-10-02
CUST3834,East,80,2020-11-10
CUST3835,Central,54,2020-04-21
CUST3836,East,46,2022-01-08
CUST3837,South,22,2020-01-08
CUST3838,West,64,2022-05-25
CUST3839,North,8,2020-06-28
CUST3840,Central,20,2021-08-26
CUST3841,West,51,2023-07-04
CUST3842,East,78,2023-05-14
CUST3843,Central,39,2022-09-10
CUST3844,West,37,2021-02-12
CUST3845,Central,50,2020-07-17
CUST3846,South,34,2020-02-22
CUST3847,South,75,2021-02-27
CUST3848,North,33,2020-12-15
CUST3849,North,31,2021-08-20
CUST3850,South,54,2020-06-16
CUST3851,Central,44,2022-08-27
CUST3852,South,34,2020-08-24
CUST3853,North,71,2021-09-23
CUST3854,South,62,2022-03-25
CUST3855,South,23,2022-08-22
CUST3856,Central,46,2022-09-28
CUST3857,West,56,2021-06-26
CUST3858,North,7,2020-07-05
CUST3859,Central,89,2023-01-19
CUST3860,South,61,2022-03-04
CUST3861,South,3,2021-01-13
CUST3862,West,38,2022-01-29
CUST3863,North,84,2022-02-20
CUST3864,North,34,2022-01-26
CUST3865,East,44,2021-01-17
CUST3866,North,30,2022-07-01
CUST3867,West,17,2020-04-01
CUST3868,East,59,2021-06-23
CUST3869,East,10,2022-06-19
CUST3870,South,99,2022-08-10
CUST3871,South,84,2021-06-23
CUST3872,North,18,2021-04-08
CUST3873,East,45,2021-07-04
CUST3874,South,91,2023-03-01
CUST3875,West,59,2020-05-06
CUST3876,South,62,2020-11-05
CUST3877,South,59,2020-07-17
CUST3878,East,49,2020-06-24
CUST3879,East,100,2021-12-05
CUST3880,Central,63,2023-01-13
CUST3881,West,87,2022-04-27
CUST3882,East,32,2023-04-22
CUST3883,North,10,2021-04-10
CUST3884,West,11,2023-02-07
CUST3885,West,70,2020-05-04
CUST3886,East,62,2022-03-03
CUST3887,West,47,2022-12-06
CUST3888,East,34,2022-05-07
CUST3889,South,100,2023-01-01
CUST3890,Central,17,2022-08-30
CUST3891,South,54,2023-03-18
CUST3892,East,76,2021-04-27
CUST3893,East,85,2022-09-02
CUST3894,South,40,2021-09-04
CUST3895,North,19,2020-06-10
CUST3896,North,67,2022-03-19
CUST3897,North,82,2020-03-12
CUST3898,East,53,2022-10-25
CUST3899,West,64,2023-03-15
CUST3900,East,83,2022-11-24
CUST3901,West,47,2023-03-16
CUST3902,South,6,2023-06-24
CUST3903,Central,16,2020-10-28
CUST3904,West,72,2020-09-03
CUST3905,North,18,2022-07-08
CUST3906,East,52,2020-12-20
CUST3907,South,48,2020-12-08
CUST3908,North,43,2021-03-09
CUST3909,South,39,2021-01-29
CUST3910,Central,49,2020-09-15
CUST3911,East,12,2020-03-28
CUST3912,East,10,2022-05-17
CUST3913,Central,71,2020-06-09
CUST3914,East,55,2022-06-10
CUST3915,West,1,2021-02-17
CUST3916,South,49,2023-07-08
CUST3917,North,36,2020-10-29
CUST3918,Central,21,2023-05-03
CUST3919,West,37,2021-06-12
CUST3920,North,24,2021-10-16
CUST3921,North,55,2020-05-17
CUST3922,Central,25,2020-06-27
CUST3923,West,7,2022-03-05
CUST3924,North,81,2023-02-13
CUST3925,North,93,2022-03-24
CUST3926,West,94,2023-02-04
CUST3927,East,71,2021-10-29
CUST3928,North,97,2021-07-19
CUST3929,South,71,2022-11-30
CUST3930,West,24,2022-07-27
CUST3931,North,11,2020-01-26
CUST3932,Central,73,2023-06-30
CUST3933,South,12,2023-04-18
CUST3934,North,35,2022-12-06
CUST3935,South,63,2022-05-09
CUST3936,South,68,2020-08-18
CUST3937,East,100,2022-04-28
CUST3938,South,92,2020-11-02
CUST3939,East,57,2020-10-30
CUST3940,West,13,2023-03-06
CUST3941,East,23,2023-04-19
CUST3942,Central,83,2023-04-08
CUST3943,North,39,2020-07-24
CUST3944,West,88,2020-08-04
CUST3945,West,80,2023-02-26
CUST3946,Central,97,2020-07-25
CUST3947,East,12,2021-08-08
CUST3948,North,34,2023-01-01
CUST3949,East,71,2021-12-05
CUST3950,South,75,2022-04-21
CUST3951,East,31,2021-06-24
CUST3952,West,93,2022-02-23
CUST3953,North,62,2022-09-21
CUST3954,East,13,2023-03-17
CUST3955,North,31,2023-06-01
CUST3956,North,2,2022-08-26
CUST3957,South,15,2020-03-17
CUST3958,South,57,2020-12-18
CUST3959,West,75,2021-07-18
CUST3960,Central,34,2022-04-05
CUST3961,North,68,2020-10-21
CUST3962,Central,75,2023-06-20
CUST3963,West,29,2023-05-31
CUST3964,North,66,2022-04-02
CUST3965,North,16,2020-03-20
CUST3966,Central,39,2022-03-21
CUST3967,East,77,2021-11-09
CUST3968,South,37,2021-05-01
CUST3969,East,81,2020-04-10
CUST3970,Central,21,2022-08-31
CUST3971,South,44,2021-07-04
CUST3972,East,19,2022-02-01
CUST3973,South,71,2020-02-11
CUST3974,North,8,2021-11-22
CUST3975,East,77,2021-09-12
CUST3976,South,66,2021-09-28
CUST3977,South,41,2021-07-28
CUST3978,South,75,2022-10-03
CUST3979,East,88,2020-07-20
CUST3980,West,70,2021-04-11
CUST3981,East,61,2020-10-02
CUST3982,Central,26,2021-09-07
CUST3983,East,71,2022-06-26
CUST3984,South,83,2021-10-19
CUST3985,North,70,2021-07-05
CUST3986,East,29,2022-05-03
CUST3987,East,66,2023-05-23
CUST3988,South,19,2020-07-01
CUST3989,North,68,2021-01-19
CUST3990,North,58,2022-06-23
CUST3991,Central,70,2021-03-08
CUST3992,East,57,2022-04-13
CUST3993,North,37,2022-09-19
CUST3994,North,61,2022-11-23
CUST3995,West,92,2022-02-04
CUST3996,West,30,2020-04-25
CUST3997,North,71,2022-11-21
CUST3998,Central,73,2020-11-21
CUST3999,North,25,2020-05-14
CUST4000,South,97,2021-09-29
CUST4001,East,65,2022-11-03
CUST4002,Central,6,2022-04-06
CUST4003,South,18,2020-10-04
CUST4004,Central,10,2022-12-09
CUST4005,South,92,2023-03-10
CUST4006,East,11,2020-02-29
CUST4007,East,97,2020-12-21
CUST4008,West,65,2021-01-29
CUST4009,South,77,2021-02-15
CUST4010,West,84,2020-04-28
CUST4011,South,65,2021-05-25
CUST4012,West,52,2020-03-08
CUST4013,East,67,2022-07-23
CUST4014,Central,82,2020-04-13
CUST4015,West,78,2022-01-08
CUST4016,South,31,2021-02-11
CUST4017,South,91,2021-07-15
CUST4018,East,17,2022-01-24
CUST4019,South,55,2022-08-08
CUST4020,North,93,2022-10-31
CUST4021,Central,36,2022-03-23
CUST4022,West,26,2020-09-10
CUST4023,Central,53,2020-03-03
CUST4024,East,17,2021-05-10
CUST4025,West,86,2022-02-01
CUST4026,West,25,2022-09-28
CUST4027,North,2,2023-05-01
CUST4028,East,86,2022-07-02
CUST4029,South,5,2020-12-29
CUST4030,North,4,2022-08-29
CUST4031,North,36,2023-04-16
CUST4032,Central,6,2023-02-03
CUST4033,Central,21,2021-12-17
CUST4034,Central,77,2021-12-06
CUST4035,North,89,2020-11-30
CUST4036,South,26,2021-06-13
CUST4037,West,55,2020-07-04
CUST4038,Central,39,2021-08-06
CUST4039,South,84,2020-02-26
CUST4040,East,33,2022-03-02
CUST4041,Central,14,2020-04-11
CUST4042,West,56,2020-11-29
CUST4043,East,100,2023-03-17
CUST4044,East,81,2021-03-14
CUST4045,West,21,2021-03-29
CUST4046,Central,46,2021-04-06
CUST4047,North,16,2021-02-27
CUST4048,West,16,2021-07-05
CUST4049,West,84,2022-04-18
CUST4050,West,29,2022-11-17
CUST4051,East,92,2020-02-11
CUST4052,South,8,2020-01-19
CUST4053,North,88,2022-08-28
CUST4054,Central,3,2020-09-27
CUST4055,Central,89,2020-12-20
CUST4056,South,19,2023-05-16
CUST4057,West,97,2020-01-18
CUST4058,North,66,2021-04-03
CUST4059,Central,79,2021-05-31
CUST4060,Central,86,2023-05-30
